product_url	name	description	image_url	category	price
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1204"	"Harley Davidson Billiard Chalk"	"Harley Davidson Billiard Chalk is specially formulated by Master Chalk with an exact moisture level to prevent flaking."	"http://www.cocktail.uk.com/images/shop/products/3572.jpg"	"Harley Davidson"	"4.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1205"	"Harley Davidson Vault"	"Just the right size for your home or office, the classic new look of this 12 cubic foot vault will protect your valuables in style."	"http://www.cocktail.uk.com/images/shop/products/3574.jpg"	"Harley Davidson"	"999.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1206"	"Hen Night Challenges"	"For the last night out with the girls......."	"http://www.cocktail.uk.com/images/shop/products/3577.jpg"	"Hen Night"	"2.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1207"	"Striptease Toilet Paper"	"Pull this stripper and you'll get what you want and more..."	"http://www.cocktail.uk.com/images/shop/products/3579.jpg"	"Novelty"	"2.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1208"	"Blowjob Kit"	"Every good wife gives head !!"	"http://www.cocktail.uk.com/images/shop/products/3586.jpg"	"Adult Novelty"	"3.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1210"	"The Toilet Game"	"You will s*** yourself with laughter!"	"http://www.cocktail.uk.com/images/shop/products/3590.jpg"	"Miscellaneous"	"3.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1211"	"Inflatable Beer Bin"	"Just add water and ice."	"http://www.cocktail.uk.com/images/shop/products/3596.jpg"	"Novelty"	"7.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=714"	"Customised Poker Chips (300 Set)"	"Set of 11.5g chips housed in a quality aluminium chip case. Simply email us your own image or we will design for you and they will be printed in full colour on the chips (both sides). A 100% unique set just for you."	"http://www.cocktail.uk.com/images/shop/products/3270.jpg"	"Poker Chips"	"189.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1212"	"Shocking Guns"	"Electric Shock Duelling for the 21st Century!"	"http://www.cocktail.uk.com/images/shop/products/3594.jpg"	"Gifts & Gadgets"	"29.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1213"	"Long Black Whip"	"Something lacking in bed? Then whip your partner into shape!"	"http://www.cocktail.uk.com/images/shop/products/3608.jpg"	"Props"	"4.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1216"	"Kronenbourg Pint Glass (Box of 24 Glasses)"	"Kronenburg conical style pint glass with the 1664 logo printed on the side. 1664 embossed around the base of the glass."	"http://www.cocktail.uk.com/images/shop/products/3606.jpg"	"Pub Glassware"	"39.98"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=597"	"Egg Chair & Footrest (Black & White)"	"If you want something different then buy this funky 'Egg Chair'"	"http://www.cocktail.uk.com/images/shop/products/3683.jpg"	"Other Furniture"	"1299.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1217"	"FHM Games - Night out challenge"	"Hilarious and provocative, the FHM Night Out Challenge is a collection of 89 challenges designed to liven up an evening’s drinking…especially if you don’t pull the Short Straw!"	"http://www.cocktail.uk.com/images/shop/products/3611.jpg"	"Drinking Games"	"7.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1218"	"The Artificial Snow Maker (Snow Machine)"	"An Absolutely superb artificial snow making machine."	"http://www.cocktail.uk.com/images/shop/products/3618.jpg"	"Disco & General Lighting"	"94.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1219"	"FHM Pub Sorcery Game"	"Astound your friends! Make pints disappear in an instant..and much more!"	"http://www.cocktail.uk.com/images/shop/products/3620.jpg"	"Stag Night"	"7.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1220"	"FHM Pub Athletics Game"	"24 Landlord antagonising, pub-based sporting events."	"http://www.cocktail.uk.com/images/shop/products/3624.jpg"	"Novelty"	"7.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1222"	"Lifesize Freddy Krueger™"	"Standing 6ft 6 inches high! This is the ultimate addition to any home cinema!"	"http://www.cocktail.uk.com/images/shop/products/3629.jpg"	"Home Cinema"	"2499.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1223"	"Star Wars Darth Vader Helmet"	"Wearable, fully lined fiberglass collectors grade helmet."	"http://www.cocktail.uk.com/images/shop/products/3631.jpg"	"Home Cinema"	"899.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1111"	"Wheel/Tyre Wall Clock (Large)"	"A wheel clock for wheel people!"	"http://www.cocktail.uk.com/images/shop/products/3272.jpg"	"Novelty"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1224"	"Animal Passions Thong"	"For the man who needs to contain the wild animal within him!"	"http://www.cocktail.uk.com/images/shop/products/3633.jpg"	"Stag Night"	"5.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1225"	"Arse Face Scented Soap"	"You've seen the towel, now we've got the soap!"	"http://www.cocktail.uk.com/images/shop/products/3635.jpg"	"Gifts & Gadgets"	"3.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1226"	"The Hen Night Party Pack"	"Make it a night to remember as it SHOULD only happen once!"	"http://www.cocktail.uk.com/images/shop/products/3639.jpg"	"Hen Night"	"7.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1227"	"La-Z-Boy Home Theatre Seating (Please call us for quotes 08707 602182)"	"No home cinema is complete without the style and comfort of a genuine La-Z-Boy recliner."	"http://www.cocktail.uk.com/images/shop/products/3638.jpg"	"Games Room"	"1650.00"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1230"	"Blind Button Pack"	"Pack of 4 engraved blind buttons."	"http://www.cocktail.uk.com/images/shop/products/3646.jpg"	"Miscellaneous Gambling"	"1.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=217"	"Wooden Wine Racks (2x3 Hole in Light Oak)"	"Choose from either one of our four stock racks or have a quality rack made to your own requirements. Literally any size!!!"	"http://www.cocktail.uk.com/images/shop/products/472.jpg"	"Wine Racks & Stands"	"7.50"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=217"	"Wooden Wine Racks (2x5 Hole in Light Oak)"	"Choose from either one of our four stock racks or have a quality rack made to your own requirements. Literally any size!!!"	"http://www.cocktail.uk.com/images/shop/products/472.jpg"	"Wine Racks & Stands"	"12.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=217"	"Wooden Wine Racks (3x4 Hole in Light Oak)"	"Choose from either one of our four stock racks or have a quality rack made to your own requirements. Literally any size!!!"	"http://www.cocktail.uk.com/images/shop/products/472.jpg"	"Wine Racks & Stands"	"14.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=217"	"Wooden Wine Racks (4x5 Hole in Light Oak)"	"Choose from either one of our four stock racks or have a quality rack made to your own requirements. Literally any size!!!"	"http://www.cocktail.uk.com/images/shop/products/472.jpg"	"Wine Racks & Stands"	"25.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=217"	"Wooden Wine Racks (5x6 Hole in Light Oak)"	"Choose from either one of our four stock racks or have a quality rack made to your own requirements. Literally any size!!!"	"http://www.cocktail.uk.com/images/shop/products/472.jpg"	"Wine Racks & Stands"	"36.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=217"	"Wooden Wine Racks (8x10 Hole in Light Oak)"	"Choose from either one of our four stock racks or have a quality rack made to your own requirements. Literally any size!!!"	"http://www.cocktail.uk.com/images/shop/products/472.jpg"	"Wine Racks & Stands"	"94.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=217"	"Wooden Wine Racks (2x3 Hole in Black)"	"Choose from either one of our four stock racks or have a quality rack made to your own requirements. Literally any size!!!"	"http://www.cocktail.uk.com/images/shop/products/472.jpg"	"Wine Racks & Stands"	"7.50"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=217"	"Wooden Wine Racks (2x5 Hole in Black)"	"Choose from either one of our four stock racks or have a quality rack made to your own requirements. Literally any size!!!"	"http://www.cocktail.uk.com/images/shop/products/472.jpg"	"Wine Racks & Stands"	"12.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=217"	"Wooden Wine Racks (3x4 Hole in Black)"	"Choose from either one of our four stock racks or have a quality rack made to your own requirements. Literally any size!!!"	"http://www.cocktail.uk.com/images/shop/products/472.jpg"	"Wine Racks & Stands"	"14.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=217"	"Wooden Wine Racks (4x5 Hole in Black)"	"Choose from either one of our four stock racks or have a quality rack made to your own requirements. Literally any size!!!"	"http://www.cocktail.uk.com/images/shop/products/472.jpg"	"Wine Racks & Stands"	"25.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=217"	"Wooden Wine Racks (5x6 Hole in Black)"	"Choose from either one of our four stock racks or have a quality rack made to your own requirements. Literally any size!!!"	"http://www.cocktail.uk.com/images/shop/products/472.jpg"	"Wine Racks & Stands"	"36.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=217"	"Wooden Wine Racks (8x10 Hole in Black)"	"Choose from either one of our four stock racks or have a quality rack made to your own requirements. Literally any size!!!"	"http://www.cocktail.uk.com/images/shop/products/472.jpg"	"Wine Racks & Stands"	"94.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1231"	"2 Piece Ronnie O'Sullivan Heritage Cue"	"Endorsed by the main man himself, you can't get much better!"	"http://www.cocktail.uk.com/images/shop/products/3799.jpg"	"Pool Cues & Equipment"	"39.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1232"	"Descorjet Champagne Opener (RRP £24.99)"	"Open champagne the easy way without taking someone's eye out!"	"http://www.cocktail.uk.com/images/shop/products/3650.jpg"	"Bottle Openers"	"11.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1234"	"2 Piece Ronnie O'Sullivan Titanium Cue"	"Endorsed by the main man himself, a lovely titanium cue."	"http://www.cocktail.uk.com/images/shop/products/3750.jpg"	"Pool Cues & Equipment"	"49.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1235"	"Tin Can Valley"	"So you think you're Clint Eastwood? Well it's time for the men to stand up, be counted and show what they've got!"	"http://www.cocktail.uk.com/images/shop/products/4086.jpg"	"Gifts & Gadgets"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1236"	"2 Piece Ronnie O'Sullivan Ash Cue"	"Endorsed by the main man himself, you can't get much better!"	"http://www.cocktail.uk.com/images/shop/products/3748.jpg"	"Pool Cues & Equipment"	"24.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1237"	"Silver 2 Piece Jimmy White Ash Cue"	"A wonderful ash cue endorsed by Jimmy 'The Whirlwind' himself!"	"http://www.cocktail.uk.com/images/shop/products/3745.jpg"	"Pool Cues & Equipment"	"24.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1238"	"Blue 2 Piece Jimmy White  Ash Cue"	"A wonderful ash cue endorsed by Jimmy 'The Whirlwind' himself!"	"http://www.cocktail.uk.com/images/shop/products/3746.jpg"	"Pool Cues & Equipment"	"18.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1239"	"Wicked Willy 2 Piece Ash Cue"	"Superb Novelty ash shafted pool cue."	"http://www.cocktail.uk.com/images/shop/products/3677.jpg"	"Pool Cues & Equipment"	"35.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1240"	"Blackjack Table With Pedestal Legs (New - P208 - 61kg)"	"Affordable good looking blackjack table."	"http://www.cocktail.uk.com/images/shop/products/4771.jpg"	"Poker Tables"	"274.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=292"	"Poker Cloth (Soft Green Cloth 50x1.5mtr CLEARANCE)"	"Choose from either soft green or hard 'Vegas' poker cloth."	"http://www.cocktail.uk.com/images/shop/products/1564.jpg"	"Poker Tables"	"174.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1241"	"Only Fools And Horses Talking Bottle Opener"	"Only Fools & Horses Talking Bottle Opener"	"http://www.cocktail.uk.com/images/shop/products/3681.jpg"	"New Items"	"6.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1242"	"Wine Cellar Cube (Dark Oak)"	"A beautifully crafted wine cube, built to hold 24 bottles of your favourite tipple."	"http://www.cocktail.uk.com/images/shop/products/3756.jpg"	"For Her"	"39.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1242"	"Wine Cellar Cube (Light Oak)"	"A beautifully crafted wine cube, built to hold 24 bottles of your favourite tipple."	"http://www.cocktail.uk.com/images/shop/products/3756.jpg"	"For Her"	"39.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1242"	"Wine Cellar Cube (Black Ash)"	"A beautifully crafted wine cube, built to hold 24 bottles of your favourite tipple."	"http://www.cocktail.uk.com/images/shop/products/3756.jpg"	"For Her"	"39.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1243"	"Flame Design 2 Piece Maple Pool Cue"	"Superb flame designed shaft ash cue."	"http://www.cocktail.uk.com/images/shop/products/3741.jpg"	"Pool Cues & Equipment"	"39.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1244"	"2 Piece Black Budweiser Cue and Case"	"Superb Budweiser Premium Qualuty Hardwood Ash Shaft."	"http://www.cocktail.uk.com/images/shop/products/3687.jpg"	"Budweiser"	"29.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1246"	"2 Piece Cue Carry Case"	"Snooker ball design carry case."	"http://www.cocktail.uk.com/images/shop/products/3694.jpg"	"Pool Cues & Equipment"	"16.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1247"	"Dollar Design 2 Piece Cue Carry Case"	"Sturdy construction cue carry case."	"http://www.cocktail.uk.com/images/shop/products/3693.jpg"	"Pool Cues & Equipment"	"11.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1248"	"Aluminium 2 Piece Cue Carry Case"	"Sturdy Aluminium cue carry case."	"http://www.cocktail.uk.com/images/shop/products/3696.jpg"	"Pool Cues & Equipment"	"29.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1249"	"Snooker Design Hard Cue Case"	"2 Piece Sturdy Snooker Design Cue Case"	"http://www.cocktail.uk.com/images/shop/products/3698.jpg"	"Pool Cues & Equipment"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=711"	"American Shot Glasses (5 Cases of 48)"	"Pack of 4 American style shot glasses. 2 frosted and 2 clear in clear acrylic pack."	"http://www.cocktail.uk.com/images/shop/products/2209.jpg"	"Novelty & Gift"	"99.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1251"	"Pool Table Hanging Bar and Lampshades (Brass bar only)"	"Superb gold chrome bar and lampshades set."	"http://www.cocktail.uk.com/images/shop/products/3705.jpg"	"Pool Cues & Equipment"	"84.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1251"	"Pool Table Hanging Bar and Lampshades (3 shades only)"	"Superb gold chrome bar and lampshades set."	"http://www.cocktail.uk.com/images/shop/products/3705.jpg"	"Pool Cues & Equipment"	"49.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1252"	"Rollerball Cue Rack"	"Classic rollerball cue rack!"	"http://www.cocktail.uk.com/images/shop/products/3708.jpg"	"Pool Cues & Equipment"	"11.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1253"	"Official BCE Pool Rules Board"	"Superbly presented pool rules board."	"http://www.cocktail.uk.com/images/shop/products/3712.jpg"	"Pool Cues & Equipment"	"45.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1255"	"UK Pool Valet Pack"	"Everything you could possibly want to maintain your pool gear!"	"http://www.cocktail.uk.com/images/shop/products/3714.jpg"	"Pool Cues & Equipment"	"17.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1256"	"Official BCE Cue Care Kit"	"Keep your cue in good nick with this care pack!"	"http://www.cocktail.uk.com/images/shop/products/3718.jpg"	"Pool Cues & Equipment"	"10.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1257"	"The Essential Playing Kit"	"Your basic playing essentials in a wallet"	"http://www.cocktail.uk.com/images/shop/products/3720.jpg"	"Pool Cues & Equipment"	"7.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1258"	"Green Triangle Chalk"	"4 Lots of green triangle chalk"	"http://www.cocktail.uk.com/images/shop/products/3722.jpg"	"Pool Cues & Equipment"	"1.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1259"	"Standard set of Pool Balls"	"Full set of 2' pool balls in a presentation box!"	"http://www.cocktail.uk.com/images/shop/products/3730.jpg"	"Pool Cues & Equipment"	"14.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1260"	"Eat 'n' Drink Plate (SALE Was £14.99)"	"Party problem solved! A high quality white porcelain plate with a whole in the centre to hold your glass of drink. Fantastic!"	"http://www.cocktail.uk.com/images/shop/products/3890.jpg"	"Other Party Stuff"	"11.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1261"	"Set of Marbleised Pool Balls"	"A very differant addition to your pool set."	"http://www.cocktail.uk.com/images/shop/products/3729.jpg"	"Pool Cues & Equipment"	"18.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1262"	"American Style Pool Balls"	"Set of 2' American Style 'Spots and Stripes' pool balls in a presentation box."	"http://www.cocktail.uk.com/images/shop/products/3733.jpg"	"Pool Cues & Equipment"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1263"	"Box of 12 Triangle Chalk"	"Well presented box of twelve triangle chalks!"	"http://www.cocktail.uk.com/images/shop/products/3735.jpg"	"Pool Cues & Equipment"	"4.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1264"	"Authentic Tiffany Pool Table Lighting (Lamps Only)"	"A lighting option with a distinct difference."	"http://www.cocktail.uk.com/images/shop/products/3737.jpg"	"Pool Cues & Equipment"	"299.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1264"	"Authentic Tiffany Pool Table Lighting (Brass Bar Only)"	"A lighting option with a distinct difference."	"http://www.cocktail.uk.com/images/shop/products/3737.jpg"	"Pool Cues & Equipment"	"74.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1265"	"Off Licence Neon"	"Promote Your local offie!"	"http://www.cocktail.uk.com/images/shop/products/3739.jpg"	"Commercial Neon Signs"	"119.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1266"	"Take Away Neon"	"Promote your take away!"	"http://www.cocktail.uk.com/images/shop/products/5046.jpg"	"Commercial Neon Signs"	"119.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=724"	"Film Cells (Matrix Revolutions)"	"These highly collectable film cell presentations are limited edition in number and feature hand selected strips or single cells of original 35mm film, mounted with a photo of the star or a scene from the film in a high quality laquered wooden frame."	"http://www.cocktail.uk.com/images/shop/products/2281.jpg"	"Home Cinema"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=724"	"Film Cells (Lord Of The Rings - Return Of The King)"	"These highly collectable film cell presentations are limited edition in number and feature hand selected strips or single cells of original 35mm film, mounted with a photo of the star or a scene from the film in a high quality laquered wooden frame."	"http://www.cocktail.uk.com/images/shop/products/2281.jpg"	"Home Cinema"	"22.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=724"	"Film Cells (Lord Of The Rings - The Fellowship Of The Ring)"	"These highly collectable film cell presentations are limited edition in number and feature hand selected strips or single cells of original 35mm film, mounted with a photo of the star or a scene from the film in a high quality laquered wooden frame."	"http://www.cocktail.uk.com/images/shop/products/2281.jpg"	"Home Cinema"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=724"	"Film Cells (Lord Of The Rings - The Two Towers)"	"These highly collectable film cell presentations are limited edition in number and feature hand selected strips or single cells of original 35mm film, mounted with a photo of the star or a scene from the film in a high quality laquered wooden frame."	"http://www.cocktail.uk.com/images/shop/products/2281.jpg"	"Home Cinema"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=724"	"Film Cells (Star Wars - The Empire Strikes Back)"	"These highly collectable film cell presentations are limited edition in number and feature hand selected strips or single cells of original 35mm film, mounted with a photo of the star or a scene from the film in a high quality laquered wooden frame."	"http://www.cocktail.uk.com/images/shop/products/2281.jpg"	"Home Cinema"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=724"	"Film Cells (Star Wars - Return Of The Jedi)"	"These highly collectable film cell presentations are limited edition in number and feature hand selected strips or single cells of original 35mm film, mounted with a photo of the star or a scene from the film in a high quality laquered wooden frame."	"http://www.cocktail.uk.com/images/shop/products/2281.jpg"	"Home Cinema"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1268"	"Sexy Lady Neon Sign"	"Enjoy the shape of the women form to a new extreme!"	"http://www.cocktail.uk.com/images/shop/products/3762.jpg"	"Domestic Neon Signs"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1269"	"Leaf Design Neon"	"We don't promote cannabis use but we think this light is awesome!"	"http://www.cocktail.uk.com/images/shop/products/3764.jpg"	"Domestic Neon Signs"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1270"	"Locking Steel Drop Box"	"Powder coated steel drop box for use with most poker and gaming tables."	"http://www.cocktail.uk.com/images/shop/products/4820.jpg"	"Poker Tables"	"34.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1273"	"12m Rope Light"	"12metre multi Coloured Rope Lighting."	"http://www.cocktail.uk.com/images/shop/products/3773.jpg"	"Disco & General Lighting"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1274"	"American Style Marbleised Pool Balls"	"Set of 2' American style pool balls with a marble effect."	"http://www.cocktail.uk.com/images/shop/products/3775.jpg"	"Pool Cues & Equipment"	"29.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1275"	"Perspex Marker"	"Casino quality perspex marker for home play."	"http://www.cocktail.uk.com/images/shop/products/3777.jpg"	"Roulette Accessories"	"7.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1277"	"Mahoganny Roulette Wheel (Mahogany Wheel 360mm)"	"Superb, top of the range mahoganny roulette wheels."	"http://www.cocktail.uk.com/images/shop/products/3781.jpg"	"Roulette Accessories"	"169.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1277"	"Mahoganny Roulette Wheel (Mahoganny Wheel 500mm)"	"Superb, top of the range mahoganny roulette wheels."	"http://www.cocktail.uk.com/images/shop/products/3781.jpg"	"Roulette Accessories"	"289.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1278"	"Black Bakelite 350mm Roulette Wheel (00 Version)"	"A superb quality black bakelite roulette wheel."	"http://www.cocktail.uk.com/images/shop/products/3787.jpg"	"Roulette Accessories"	"89.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1279"	"Roulette Cloth"	"Superb baize roulette cloth."	"http://www.cocktail.uk.com/images/shop/products/3789.jpg"	"Roulette Accessories"	"14.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1280"	"Super Giant Playing Cards (205x315mm)"	"The price is right on these!"	"http://www.cocktail.uk.com/images/shop/products/3808.jpg"	"Novelty"	"26.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1281"	"I Love You Balloons (6 pack)"	"I Love You, say it with a balloon for that special someone."	"http://www.cocktail.uk.com/images/shop/products/3812.jpg"	"Balloons & Banners"	"1.49"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1282"	"Football Balloons"	"Football Balloons for that special occasion!"	"http://www.cocktail.uk.com/images/shop/products/3816.jpg"	"Balloons & Banners"	"1.49"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1283"	"Would You Rather Board Game"	"The game of wacky mind-boggling questions that require debate and discussion!"	"http://www.cocktail.uk.com/images/shop/products/3861.jpg"	"Board Games"	"24.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1284"	"Cut and Run Board Game"	"The game where you are an international casino owner racing to be the first player to collect a 'set' of casinos before attempting to Cut and Run for victory!"	"http://www.cocktail.uk.com/images/shop/products/3820.jpg"	"Miscellaneous Gambling"	"27.50"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1285"	"The Lifestyle Game"	"A superb trivia game based on exclusive brands and knowledge of the finer things in life."	"http://www.cocktail.uk.com/images/shop/products/3822.jpg"	"Board Games"	"24.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1286"	"World of Wines Board Game"	"Deluxe trivia game for the wine fan who wants to know more about wines as well as the expert sommelier."	"http://www.cocktail.uk.com/images/shop/products/3824.jpg"	"Board Games"	"24.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=44"	"Arctic IceShots (18x6 Pack - CLEARANCE)"	"Now imagine the shot glass you just drank out of was made from your favourite fruit juice, mixer or jelly - That's Arctic IceShots!"	"http://www.cocktail.uk.com/images/shop/products/99.jpeg"	"Novelty"	"29.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1117"	"Peekaboo Pole Dancing Kit (Peekaboo Pole Garter Set)"	"“You’ve got it so flaunt it with Peekaboo Pole Dancing, the world’s first home pole dancing game.  Everything you need comes in the tube to satisfy any beginners desire to earn a fortune in Peekaboo cash”"	"http://www.cocktail.uk.com/images/shop/products/3295.jpg"	"Gifts & Gadgets"	"8.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1288"	"2 Piece Heritage Cue with Case"	"Great cue that comes with a PVC carry case."	"http://www.cocktail.uk.com/images/shop/products/3834.jpg"	"Pool Cues & Equipment"	"16.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=714"	"Customised Poker Chips (Sample)"	"Set of 11.5g chips housed in a quality aluminium chip case. Simply email us your own image or we will design for you and they will be printed in full colour on the chips (both sides). A 100% unique set just for you."	"http://www.cocktail.uk.com/images/shop/products/3270.jpg"	"Poker Chips"	"1.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=664"	"Las Vegas 'Jackpot' Poker Chips (2,000 Loose Chips **BARGAIN**)"	"Set of either 300 or 500 super high quality casino grade poker chips. These chips are truly fantastic, the weight and feel is superb !!"	"http://www.cocktail.uk.com/images/shop/products/5340.jpg"	"Poker Chips"	"199.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1290"	"Casino Shaped Metallic Confetti"	"Top that casino night off."	"http://www.cocktail.uk.com/images/shop/products/3945.jpg"	"Streamers, Poppers & Confetti"	"1.49"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1291"	"Retro Mix Metallic Confetti"	"A Throw back to the sixties!"	"http://www.cocktail.uk.com/images/shop/products/3947.jpg"	"Streamers, Poppers & Confetti"	"1.49"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1292"	"Bride and Groom Silver Metallic Confetti"	"Another little extra for that important day."	"http://www.cocktail.uk.com/images/shop/products/3943.jpg"	"Streamers, Poppers & Confetti"	"1.49"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1293"	"Mini Stars Metallic Confetti"	"A pack of assorted mini stars."	"http://www.cocktail.uk.com/images/shop/products/3941.jpg"	"Streamers, Poppers & Confetti"	"1.49"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1294"	"Hen Night Balloon"	"Large Printed Hen Night Balloons."	"http://www.cocktail.uk.com/images/shop/products/3939.jpg"	"Hen Night"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=1295"	"Happy Birthday Balloons (6 Balloon Pack - Each)"	"Multi Coloured Birthday balloons for any age."	"http://www.cocktail.uk.com/images/shop/products/3839.jpg"	"Balloons & Banners"	"1.49"
